M3_coh1.0e+06_ten1.0e+05_dip30_FS0.25,3,Medium,1.0E+06,Moderate,30,0.25,0.01923,3.7601,1.961,3.404,2.577,0.577,22.134,9.288,6.634,19.98,8.769,26.614,6.846,NA,29.904,NA,NA,NA,Pressure Ridge
M3_coh1.0e+06_ten1.0e+05_dip30_FS0.25,3,Medium,1.0E+06,Moderate,30,0.25,0.01923,3.8095,2.0,3.461,2.577,0.558,22.249,9.288,6.538,19.942,8.788,26.48,6.846,NA,31.345,NA,NA,NA,Pressure Ridge
M3_coh1.0e+06_ten1.0e+05_dip30_FS0.25,3,Medium,1.0E+06,Moderate,30,0.25,0.01923,3.8634,2.0,3.461,2.558,0.5,22.307,9.269,6.846,19.961,8.807,26.807,6.846,NA,29.613,NA,NA,NA,Pressure Ridge
M3_coh1.0e+06_ten1.0e+05_dip30_FS0.25,3,Medium,1.0E+06,Moderate,30,0.25,0.01923,3.9128,2.038,3.538,2.577,0.5,22.345,9.288,6.557,19.999,8.846,26.557,6.846,NA,31.461,NA,NA,NA,Pressure Ridge
M3_coh1.0e+06_ten1.0e+05_dip30_FS0.25,3,Medium,1.0E+06,Moderate,30,0.25,0.01923,3.9623,2.058,3.558,2.577,0.462,22.364,9.288,6.846,20.018,8.865,26.864,6.846,NA,29.798,NA,NA,NA,Pressure Ridge
M3_coh1.0e+06_ten1.0e+05_dip30_FS0.25,3,Medium,1.0E+06,Moderate,30,0.25,0.01923,4.0117,2.077,3.596,2.596,0.462,22.384,9.307,6.807,20.018,8.903,26.826,6.865,NA,30.303,NA,NA,NA,Pressure Ridge
M3_coh1.0e+06_ten1.0e+05_dip30_FS0.25,3,Medium,1.0E+06,Moderate,30,0.25,0.01923,4.0611,2.115,3.673,2.596,0.442,22.461,9.307,6.596,20.115,8.923,26.71,6.846,NA,31.419,NA,NA,NA,Pressure Ridge
M3_coh1.0e+06_ten1.0e+05_dip30_FS0.25,3,Medium,1.0E+06,Moderate,30,0.25,0.01923,4.1105,2.135,3.692,2.577,0.385,22.499,9.288,6.269,20.153,8.942,26.422,6.846,NA,33.299,NA,NA,NA,Pressure Ridge Collapse
M3_coh1.0e+06_ten1.0e+05_dip30_FS0.25,3,Medium,1.0E+06,Moderate,30,0.25,0.01923,4.1599,2.154,3.731,2.558,0.346,22.557,9.269,6.211,20.961,8.961,27.172,6.846,NA,28.994,NA,NA,NA,Pressure Ridge
M3_coh1.0e+06_ten1.0e+05_dip30_FS0.25,3,Medium,1.0E+06,Moderate,30,0.25,0.01923,4.2138,2.211,3.827,2.558,0.327,22.653,9.269,5.942,20.999,9.0,26.941,6.865,NA,30.812,NA,NA,NA,Pressure Ridge
M3_coh1.0e+06_ten1.0e+05_dip30_FS0.25,3,Medium,1.0E+06,Moderate,30,0.25,0.01923,4.2633,2.211,3.827,2.538,0.269,22.691,9.25,5.865,21.134,9.019,26.999,6.846,NA,30.51,NA,NA,NA,Pressure Ridge
M3_coh1.0e+06_ten1.0e+05_dip30_FS0.25,3,Medium,1.0E+06,Moderate,30,0.25,0.01923,4.3127,2.25,3.904,2.519,0.231,22.749,9.23,5.615,21.48,8.923,27.095,6.846,NA,30.099,NA,NA,NA,Pressure Ridge Collapse
M3_coh1.0e+06_ten1.0e+05_dip30_FS0.25,3,Medium,1.0E+06,Moderate,30,0.25,0.01923,4.3621,2.288,3.961,2.481,0.173,22.826,9.192,5.692,21.461,8.942,27.153,6.846,NA,29.827,NA,NA,NA,Monoclinal
M3_coh1.0e+06_ten1.0e+05_dip30_FS0.25,3,Medium,1.0E+06,Moderate,30,0.25,0.01923,4.4115,2.288,3.961,2.481,0.135,22.884,9.192,5.519,21.441,8.961,26.96,6.846,NA,31.32,NA,NA,NA,Monoclinal
M3_coh1.0e+06_ten1.0e+05_dip30_FS0.25,3,Medium,1.0E+06,Moderate,30,0.25,0.01923,4.4609,2.327,4.038,2.5,0.135,22.98,9.211,6.0,21.461,8.98,27.46,6.865,NA,29.159,NA,NA,NA,Monoclinal
M3_coh1.0e+06_ten1.0e+05_dip30_FS0.25,3,Medium,1.0E+06,Moderate,30,0.25,0.01923,4.5103,2.365,4.096,2.5,0.115,23.057,9.211,5.846,21.48,9.019,27.326,6.846,NA,30.353,NA,NA,NA,Monoclinal
M3_coh1.0e+06_ten1.0e+05_dip30_FS0.25,3,Medium,1.0E+06,Moderate,30,0.25,0.01923,4.5642,2.365,4.096,2.519,0.096,21.365,9.23,6.904,20.403,9.038,27.307,6.865,NA,22.974,NA,NA,NA,Monoclinal
M3_coh1.0e+06_ten1.0e+05_dip30_FS0.25,3,Medium,1.0E+06,Moderate,30,0.25,0.01923,4.6137,2.404,4.173,2.519,0.077,21.422,9.23,6.557,20.865,9.057,27.422,6.846,NA,22.776,NA,NA,NA,Monoclinal
M3_coh1.0e+06_ten1.0e+05_dip30_FS0.25,3,Medium,1.0E+06,Moderate,30,0.25,0.01923,4.6631,2.423,4.192,2.538,0.058,21.499,9.25,6.577,20.768,9.096,27.345,6.846,NA,23.471,NA,NA,NA,Monoclinal
M3_coh1.0e+06_ten1.0e+05_dip30_FS0.25,3,Medium,1.0E+06,Moderate,30,0.25,0.01923,4.7125,2.442,4.231,2.558,0.058,21.595,9.269,7.057,20.441,9.115,27.499,6.846,NA,23.423,NA,NA,NA,Monoclinal
M3_coh1.0e+06_ten1.0e+05_dip30_FS0.25,3,Medium,1.0E+06,Moderate,30,0.25,0.01923,4.7619,2.481,4.288,2.558,0.038,21.672,9.269,7.346,20.288,9.153,27.634,6.846,NA,23.221,NA,NA,NA,Monoclinal
M3_coh1.0e+06_ten1.0e+05_dip30_FS0.25,3,Medium,1.0E+06,Moderate,30,0.25,0.01923,4.8113,2.5,4.327,2.558,0.0,21.691,9.269,7.692,19.961,9.173,27.653,6.846,NA,23.221,NA,NA,NA,Monoclinal
M3_coh1.0e+06_ten1.0e+05_dip30_FS0.25,3,Medium,1.0E+06,Moderate,30,0.25,0.01923,4.8652,2.538,4.404,2.654,0.077,18.307,9.365,9.423,18.307,9.365,27.73,6.846,NA,15.729,NA,NA,NA,Monoclinal
M3_coh1.0e+06_ten1.0e+05_dip30_FS0.25,3,Medium,1.0E+06,Moderate,30,0.25,0.01923,4.9146,2.577,4.461,2.577,-0.019,21.788,9.288,7.404,20.345,9.211,27.749,6.846,NA,23.377,NA,NA,NA,Monoclinal
M3_coh1.0e+06_ten1.0e+05_dip30_FS0.25,3,Medium,1.0E+06,Moderate,30,0.25,0.01923,4.9641,2.577,4.461,2.711,0.077,18.307,9.423,9.461,18.307,9.423,27.768,6.846,NA,15.992,NA,NA,NA,Monoclinal
M3_coh1.0e+06_ten1.0e+05_dip30_FS0.25,3,Medium,1.0E+06,Moderate,30,0.25,0.01923,5.0135,2.615,4.538,2.711,0.058,19.922,9.423,7.307,19.922,9.423,27.23,6.846,NA,20.358,NA,NA,NA,Monoclinal
